dealt,desired,first_to_play,dealer,wild_suit,player0desired,player1desired,player2desired,player3desired,result,hand1,hand2,hand3,hand4,hand5,hand6,hand7,hand8,hand9,deciding_player
3,0,0,2,4,0,0,2,-1,1,17,32,33,44,44,44,44,44,44,3
2,0,1,3,2,-1,0,0,1,1,15,9,44,44,44,44,44,44,44,0
2,0,1,3,2,-1,-1,-1,-1,1,31,13,44,44,44,44,44,44,44,1
1,1,2,0,3,-1,-1,1,1,1,34,44,44,44,44,44,44,44,44,0
1,0,2,0,3,1,-1,1,1,1,11,44,44,44,44,44,44,44,44,1
9,1,0,1,3,-1,-1,-1,-1,1,21,24,27,15,0,11,2,10,3,0
9,1,0,1,3,1,-1,-1,-1,1,16,9,28,4,8,12,14,13,33,1
9,0,2,3,3,-1,-1,7,7,1,28,23,27,12,20,5,1,6,3,0
9,1,3,0,3,-1,-1,-1,-1,1,10,22,14,0,6,34,20,13,15,3
1,0,1,0,0,-1,-1,-1,-1,1,16,44,44,44,44,44,44,44,44,1
1,1,1,0,0,-1,0,-1,-1,1,14,44,44,44,44,44,44,44,44,2
2,0,2,1,0,-1,-1,1,1,1,28,12,44,44,44,44,44,44,44,0
3,1,3,2,3,-1,-1,-1,2,1,34,8,14,44,44,44,44,44,44,0
3,0,3,2,3,1,-1,-1,2,1,26,13,16,44,44,44,44,44,44,1
3,2,3,2,3,1,0,-1,2,1,23,30,21,44,44,44,44,44,44,2
4,1,2,3,3,1,-1,1,4,1,19,24,13,33,44,44,44,44,44,1
4,1,2,3,3,-1,-1,-1,-1,1,32,20,34,31,44,44,44,44,44,2
5,0,3,0,0,2,-1,-1,5,1,8,25,29,0,9,44,44,44,44,1
8,0,0,3,2,-1,-1,-1,-1,1,23,4,26,2,9,27,16,6,44,0
9,2,1,2,2,-1,3,-1,-1,1,6,21,7,8,34,24,13,29,3,2
9,1,0,3,2,1,-1,-1,-1,1,9,14,32,5,31,8,17,11,4,1
7,0,0,1,1,-1,-1,-1,-1,1,13,21,33,9,14,18,22,44,44,0
6,2,3,2,1,-1,-1,-1,0,1,31,26,9,34,6,12,44,44,44,0
5,1,3,3,0,2,-1,-1,3,1,9,6,34,3,20,44,44,44,44,1
4,2,2,0,0,-1,-1,2,-1,1,6,31,21,28,44,44,44,44,44,3
3,0,0,1,2,-1,-1,-1,-1,1,11,14,4,44,44,44,44,44,44,0
2,0,1,2,4,-1,0,2,0,1,13,16,44,44,44,44,44,44,44,0
2,0,1,2,4,-1,-1,-1,-1,1,3,1,44,44,44,44,44,44,44,1
1,0,3,3,1,-1,-1,-1,1,1,3,44,44,44,44,44,44,44,44,0
1,0,3,3,1,0,0,-1,1,1,30,44,44,44,44,44,44,44,44,2
9,0,3,1,1,1,1,-1,7,1,1,21,6,20,9,31,10,23,14,2
9,0,0,2,1,1,1,-1,-1,1,30,29,25,10,1,18,26,24,22,2
9,1,3,3,1,3,2,-1,4,1,0,10,20,25,24,8,5,31,30,2
1,0,1,0,2,-1,1,1,1,1,9,44,44,44,44,44,44,44,44,0
1,1,1,0,2,-1,-1,-1,-1,1,20,44,44,44,44,44,44,44,44,1
2,0,1,1,2,-1,-1,-1,-1,1,27,25,44,44,44,44,44,44,44,1
3,0,0,2,3,1,-1,-1,-1,1,10,27,4,44,44,44,44,44,44,1
4,0,3,3,2,-1,-1,-1,2,1,26,29,13,3,44,44,44,44,44,0
4,1,3,3,2,0,-1,-1,2,1,28,9,17,18,44,44,44,44,44,1
5,0,2,0,3,-1,-1,3,3,1,6,5,24,1,9,44,44,44,44,0
5,1,2,0,3,0,-1,3,3,1,17,11,25,30,3,44,44,44,44,1
5,3,2,0,3,-1,-1,-1,-1,1,21,15,29,27,34,44,44,44,44,2
6,2,2,1,2,-1,-1,2,5,1,28,19,16,32,17,6,44,44,44,0
7,0,1,2,1,-1,-1,-1,-1,1,18,6,22,4,16,8,32,44,44,1
8,1,0,3,3,1,-1,-1,-1,1,4,28,15,34,16,31,17,6,44,1
8,0,0,0,3,3,-1,-1,-1,1,0,16,27,24,23,19,28,32,44,1
6,2,0,2,1,-1,-1,-1,-1,1,24,21,34,17,2,23,44,44,44,0
6,0,0,2,1,2,-1,-1,-1,1,18,6,8,26,28,0,44,44,44,1
4,0,3,0,1,0,-1,-1,4,1,16,21,33,17,44,44,44,44,44,1
2,0,3,2,0,-1,-1,-1,2,1,19,32,44,44,44,44,44,44,44,0
1,0,2,3,1,-1,-1,0,1,1,0,44,44,44,44,44,44,44,44,0
1,0,2,3,1,0,-1,0,1,1,6,44,44,44,44,44,44,44,44,1
1,0,2,3,1,-1,-1,-1,-1,1,5,44,44,44,44,44,44,44,44,2
1,1,2,3,1,-1,-1,0,-1,1,33,44,44,44,44,44,44,44,44,3
9,1,3,0,1,-1,-1,-1,7,1,13,0,9,32,33,5,25,19,26,0
9,0,3,2,1,-1,-1,-1,4,1,12,4,17,10,8,28,22,14,33,0
1,0,0,3,2,-1,-1,-1,-1,1,5,44,44,44,44,44,44,44,44,0
1,0,0,3,2,0,0,-1,-1,1,23,44,44,44,44,44,44,44,44,2
1,0,0,3,2,0,0,0,-1,1,4,44,44,44,44,44,44,44,44,3
2,0,1,0,2,-1,0,-1,-1,1,10,19,44,44,44,44,44,44,44,2
2,0,1,0,2,-1,0,0,-1,1,0,6,44,44,44,44,44,44,44,3
3,0,1,1,1,-1,-1,-1,-1,1,14,1,9,44,44,44,44,44,44,1
4,0,0,2,2,-1,-1,-1,-1,1,33,18,15,30,44,44,44,44,44,0
4,1,0,2,2,0,-1,-1,-1,1,7,23,32,27,44,44,44,44,44,1
4,0,0,2,2,0,1,-1,-1,1,11,29,34,9,44,44,44,44,44,2
5,0,3,3,1,1,-1,-1,4,1,7,6,13,33,16,44,44,44,44,1
6,1,2,0,2,1,-1,2,4,1,26,27,14,11,20,31,44,44,44,1
6,2,2,0,2,-1,-1,-1,-1,1,24,6,34,17,13,7,44,44,44,2
8,0,1,2,3,-1,1,0,5,1,11,31,3,4,6,12,17,28,44,0
8,0,1,2,3,-1,1,-1,-1,1,18,23,1,21,9,2,0,26,44,2
8,5,1,2,3,-1,1,0,-1,1,20,25,22,29,7,33,19,24,44,3
9,3,1,0,3,-1,2,9,9,1,21,24,34,7,9,33,4,11,28,0
9,0,2,2,3,-1,-1,0,1,1,3,31,32,2,15,26,6,17,1,0
8,0,3,3,1,3,-1,-1,0,1,16,11,22,13,12,8,0,25,44,1
7,0,0,0,3,1,-1,-1,-1,1,13,1,19,12,16,32,18,44,44,1
6,1,3,1,3,-1,-1,-1,1,1,20,26,30,31,2,34,44,44,44,0
6,1,3,1,3,-1,-1,-1,-1,1,19,12,28,18,25,10,44,44,44,3
5,1,2,2,1,-1,-1,3,3,1,24,16,5,12,34,44,44,44,44,0
4,1,3,3,0,-1,-1,-1,1,1,11,16,30,31,44,44,44,44,44,0
4,0,3,3,0,1,-1,-1,1,1,32,8,27,7,44,44,44,44,44,1
2,0,0,1,0,0,-1,-1,-1,1,17,1,44,44,44,44,44,44,44,1
1,0,2,2,0,-1,-1,0,1,1,28,44,44,44,44,44,44,44,44,0
1,0,2,2,0,0,-1,0,1,1,3,44,44,44,44,44,44,44,44,1
9,3,2,3,0,-1,-1,1,2,1,25,26,12,34,30,3,8,20,17,0
9,1,2,3,0,3,-1,1,2,1,7,2,34,32,29,4,15,23,31,1
9,3,0,1,0,1,-1,-1,-1,1,17,26,32,18,2,9,11,34,4,1
9,5,0,2,0,1,1,-1,-1,1,8,6,27,2,26,0,34,30,14,2
1,0,3,2,2,-1,-1,-1,1,1,33,44,44,44,44,44,44,44,44,0
1,1,3,2,2,0,-1,-1,1,1,34,44,44,44,44,44,44,44,44,1
2,1,1,3,0,-1,-1,-1,-1,1,0,30,44,44,44,44,44,44,44,1
2,0,1,3,0,-1,1,-1,-1,1,2,12,44,44,44,44,44,44,44,2
3,1,1,0,1,-1,0,2,1,1,19,8,25,44,44,44,44,44,44,0
4,0,1,1,1,-1,2,2,2,1,3,26,12,25,44,44,44,44,44,0
5,2,3,2,0,-1,-1,-1,-1,1,22,27,9,0,34,44,44,44,44,3
6,0,3,3,0,-1,-1,-1,-1,1,33,19,18,34,29,7,44,44,44,3
7,0,0,0,0,2,1,7,-1,1,11,5,17,0,22,21,4,44,44,3
8,1,1,1,1,-1,-1,-1,-1,1,3,0,8,12,7,25,23,13,44,1
9,2,1,3,1,-1,2,5,7,1,13,5,19,32,9,31,2,29,28,0
9,0,1,0,1,-1,3,1,6,1,32,4,17,24,25,1,14,10,3,0
7,1,0,3,3,-1,-1,-1,-1,1,27,16,2,25,19,3,5,44,44,0
6,2,1,0,2,-1,0,0,-1,1,12,8,31,25,17,33,44,44,44,3
5,0,3,1,0,-1,-1,-1,0,1,12,5,32,10,24,44,44,44,44,0
5,0,3,1,0,-1,-1,-1,-1,1,13,23,21,25,28,44,44,44,44,3
4,0,2,2,2,2,-1,1,3,1,11,31,8,3,44,44,44,44,44,1
3,0,0,3,3,0,-1,-1,-1,1,8,30,23,44,44,44,44,44,44,1
2,0,0,0,0,-1,-1,-1,-1,1,13,19,44,44,44,44,44,44,44,0
2,0,0,0,0,0,-1,-1,-1,1,23,15,44,44,44,44,44,44,44,1
2,2,0,0,0,0,0,-1,-1,1,2,18,44,44,44,44,44,44,44,2
2,0,0,0,0,0,0,2,-1,1,7,10,44,44,44,44,44,44,44,3
1,0,2,1,3,-1,-1,1,1,1,12,44,44,44,44,44,44,44,44,0
1,0,2,1,3,0,-1,1,1,1,1,44,44,44,44,44,44,44,44,1
1,1,2,1,3,-1,-1,1,-1,1,34,44,44,44,44,44,44,44,44,3
9,1,3,2,3,-1,-1,-1,3,1,21,18,0,28,27,31,24,16,11,0
9,3,3,2,3,1,-1,-1,3,1,6,33,25,1,9,4,5,23,34,1
9,1,0,1,3,-1,-1,-1,-1,1,19,14,0,13,29,18,22,7,10,0
9,2,0,1,3,1,1,-1,-1,1,15,11,8,31,33,3,5,1,34,2
1,1,0,3,1,-1,-1,-1,-1,1,19,44,44,44,44,44,44,44,44,0
1,0,0,3,1,1,-1,-1,-1,1,6,44,44,44,44,44,44,44,44,1
1,0,0,3,1,1,0,-1,-1,1,3,44,44,44,44,44,44,44,44,2
1,0,0,3,1,1,0,0,-1,1,24,44,44,44,44,44,44,44,44,3
2,0,0,0,1,-1,-1,-1,-1,1,0,3,44,44,44,44,44,44,44,0
2,0,0,0,1,0,0,2,-1,1,9,25,44,44,44,44,44,44,44,3
3,0,1,1,1,-1,0,0,2,1,2,0,16,44,44,44,44,44,44,0
3,0,1,1,1,-1,-1,-1,-1,1,25,17,29,44,44,44,44,44,44,1
3,0,1,1,1,-1,0,-1,-1,1,27,6,33,44,44,44,44,44,44,2
4,1,3,2,2,-1,-1,-1,4,1,24,15,27,11,44,44,44,44,44,0
4,0,3,2,2,1,-1,-1,4,1,5,16,8,18,44,44,44,44,44,1
5,1,0,3,0,-1,-1,-1,-1,1,2,12,18,7,33,44,44,44,44,0
5,0,0,3,0,1,-1,-1,-1,1,21,1,19,8,28,44,44,44,44,1
7,1,1,1,2,-1,1,2,0,1,15,22,2,0,24,21,18,44,44,0
7,1,1,1,2,-1,-1,-1,-1,1,17,26,13,20,23,33,5,44,44,1
7,0,1,1,2,-1,1,2,-1,1,7,4,19,28,27,1,14,44,44,3
8,2,2,2,3,1,-1,3,6,1,29,13,1,0,34,31,8,28,44,1
9,1,0,3,3,-1,-1,-1,-1,1,34,15,31,14,10,2,0,8,26,0
9,2,0,2,3,1,2,-1,-1,1,23,29,12,26,16,11,21,33,4,2
6,0,3,1,0,1,-1,-1,5,1,6,21,16,32,25,17,44,44,44,1
5,2,0,2,3,-1,-1,-1,-1,1,19,34,21,24,9,44,44,44,44,0
2,0,0,1,0,-1,-1,-1,-1,1,33,32,44,44,44,44,44,44,44,0
2,0,0,1,0,0,-1,-1,-1,1,0,9,44,44,44,44,44,44,44,1
2,2,0,1,0,0,0,-1,-1,1,10,23,44,44,44,44,44,44,44,2
1,0,2,2,4,-1,-1,1,1,1,12,44,44,44,44,44,44,44,44,0
1,0,2,2,4,0,-1,1,1,1,6,44,44,44,44,44,44,44,44,1
1,1,2,2,4,-1,-1,-1,-1,1,34,44,44,44,44,44,44,44,44,2
9,0,0,0,4,0,-1,-1,-1,1,19,21,15,12,33,20,29,30,6,1
9,0,2,1,4,-1,-1,1,7,1,28,19,10,31,21,20,22,15,3,0
9,0,2,2,4,1,-1,0,5,1,2,21,1,26,28,9,10,12,18,1
1,0,1,0,4,-1,0,0,0,1,5,44,44,44,44,44,44,44,44,0
1,0,1,0,4,-1,0,-1,-1,1,1,44,44,44,44,44,44,44,44,2
1,0,1,0,4,-1,0,0,-1,1,26,44,44,44,44,44,44,44,44,3
2,0,1,1,3,-1,0,0,1,1,1,6,44,44,44,44,44,44,44,0
2,0,1,1,3,-1,-1,-1,-1,1,19,8,44,44,44,44,44,44,44,1
2,0,1,1,3,-1,0,-1,-1,1,28,10,44,44,44,44,44,44,44,2
3,0,3,2,2,0,-1,-1,3,1,27,11,6,44,44,44,44,44,44,1
4,0,2,3,1,-1,-1,0,4,1,0,17,25,2,44,44,44,44,44,0
4,0,2,3,1,-1,-1,-1,-1,1,18,22,13,26,44,44,44,44,44,2
5,0,1,0,3,-1,-1,-1,-1,1,26,27,12,28,4,44,44,44,44,1
6,1,0,1,3,1,-1,-1,-1,1,11,5,20,33,10,14,44,44,44,1
7,0,2,2,4,-1,-1,1,2,1,20,29,28,23,10,8,2,44,44,0
7,1,2,2,4,0,-1,1,2,1,34,27,3,0,17,15,1,44,44,1
9,0,1,2,1,-1,1,-1,-1,1,22,4,9,10,34,5,21,6,18,2
9,2,1,3,1,-1,-1,-1,-1,1,27,15,23,0,4,30,1,18,33,1
8,1,3,0,0,-1,-1,-1,4,1,9,27,20,31,3,26,11,32,44,0
8,0,3,0,0,1,2,-1,4,1,13,1,23,12,30,16,8,5,44,2
4,0,1,0,3,-1,-1,-1,-1,1,3,6,11,1,44,44,44,44,44,1
3,3,2,1,0,-1,-1,1,0,1,22,18,26,44,44,44,44,44,44,0
3,0,2,1,0,3,-1,1,0,1,29,10,5,44,44,44,44,44,44,1
3,0,2,1,0,-1,-1,1,-1,1,0,27,16,44,44,44,44,44,44,3
2,0,0,2,4,0,-1,-1,-1,1,24,4,44,44,44,44,44,44,44,1
2,0,0,2,4,0,0,-1,-1,1,5,17,44,44,44,44,44,44,44,2
1,0,0,3,2,-1,-1,-1,-1,1,9,44,44,44,44,44,44,44,44,0
1,0,0,3,2,0,0,1,-1,1,3,44,44,44,44,44,44,44,44,3
9,3,1,0,2,-1,1,4,5,1,12,11,7,34,16,20,32,17,19,0
9,1,0,1,2,1,-1,-1,-1,1,23,10,6,18,31,29,34,5,21,1
1,0,1,0,0,-1,0,1,0,1,31,44,44,44,44,44,44,44,44,0
1,0,1,0,0,-1,-1,-1,-1,1,5,44,44,44,44,44,44,44,44,1
2,0,3,1,2,-1,-1,-1,1,1,10,25,44,44,44,44,44,44,44,0
2,0,3,1,2,0,1,-1,1,1,29,13,44,44,44,44,44,44,44,2
3,0,3,2,0,1,-1,-1,1,1,31,7,21,44,44,44,44,44,44,1
4,0,0,3,1,-1,-1,-1,-1,1,13,2,25,8,44,44,44,44,44,0
4,1,0,3,1,0,0,-1,-1,1,0,5,21,28,44,44,44,44,44,2
6,0,3,1,3,1,-1,-1,6,1,27,32,8,16,2,12,44,44,44,1
6,1,3,1,3,1,0,-1,6,1,23,3,31,33,34,6,44,44,44,2
7,1,3,2,3,-1,-1,-1,6,1,4,33,24,11,22,0,14,44,44,0
8,2,1,3,1,-1,-1,-1,-1,1,17,34,23,24,7,5,2,33,44,1
9,1,2,0,1,-1,-1,8,5,1,30,20,4,3,21,14,7,22,23,0
9,1,3,1,1,1,-1,-1,5,1,20,16,2,18,1,11,23,5,4,1
9,3,3,2,1,-1,-1,-1,1,1,29,24,27,1,10,0,31,13,23,0
9,2,2,3,1,1,-1,8,6,1,31,22,14,19,12,6,18,4,25,1
8,1,2,0,0,-1,-1,1,2,1,26,33,12,27,23,13,9,4,44,0
8,1,2,0,0,1,-1,1,2,1,29,2,16,7,25,30,1,24,44,1
8,2,2,0,0,-1,-1,1,-1,1,17,31,5,21,20,6,34,28,44,3
7,2,2,1,3,0,-1,1,7,1,18,32,25,34,10,20,3,44,44,1
7,1,2,1,3,-1,-1,-1,-1,1,24,12,28,6,0,2,33,44,44,2
6,0,1,2,2,-1,0,5,3,1,11,6,12,9,5,10,44,44,44,0
6,3,1,2,2,-1,0,5,-1,1,4,3,32,18,26,24,44,44,44,3
5,1,1,3,0,-1,2,3,0,1,22,27,7,17,2,44,44,44,44,0
5,0,1,3,0,-1,2,3,-1,1,12,29,23,14,25,44,44,44,44,3
4,2,1,0,2,-1,0,1,4,1,32,22,11,34,44,44,44,44,44,0
4,0,1,0,2,-1,-1,-1,-1,1,9,2,7,15,44,44,44,44,44,1
3,1,0,1,0,-1,-1,-1,-1,1,34,1,5,44,44,44,44,44,44,0
3,1,0,1,0,1,-1,-1,-1,1,33,28,22,44,44,44,44,44,44,1
3,0,0,1,0,1,1,-1,-1,1,13,27,2,44,44,44,44,44,44,2
2,0,3,2,1,0,-1,-1,0,1,26,33,44,44,44,44,44,44,44,1
2,0,3,2,1,0,0,-1,0,1,23,7,44,44,44,44,44,44,44,2
1,0,0,3,1,-1,-1,-1,-1,1,7,44,44,44,44,44,44,44,44,0
1,1,0,3,1,0,-1,-1,-1,1,23,44,44,44,44,44,44,44,44,1
1,0,0,3,1,0,1,-1,-1,1,26,44,44,44,44,44,44,44,44,2
9,2,1,0,1,-1,-1,-1,-1,1,12,22,6,23,27,0,25,32,17,1
9,2,3,1,1,-1,-1,-1,2,1,18,22,31,0,23,7,3,32,16,0
9,2,3,1,1,-1,-1,-1,-1,1,12,4,30,26,27,14,1,17,21,3
9,0,0,2,1,2,-1,-1,-1,1,20,14,29,6,16,15,17,13,24,1
1,0,0,3,1,0,-1,-1,-1,1,10,44,44,44,44,44,44,44,44,1
1,0,0,3,1,0,0,-1,-1,1,16,44,44,44,44,44,44,44,44,2
1,0,0,3,1,0,0,0,-1,1,13,44,44,44,44,44,44,44,44,3
2,0,0,0,2,-1,-1,-1,-1,1,29,30,44,44,44,44,44,44,44,0
3,0,1,1,1,-1,-1,-1,-1,1,1,9,20,44,44,44,44,44,44,1
3,0,1,1,1,-1,0,-1,-1,1,15,26,23,44,44,44,44,44,44,2
4,0,0,2,0,2,-1,-1,-1,1,23,10,16,32,44,44,44,44,44,1
4,1,0,2,0,2,0,-1,-1,1,14,6,21,17,44,44,44,44,44,2
4,0,0,2,0,2,0,1,-1,1,34,28,27,33,44,44,44,44,44,3
5,0,0,3,1,-1,-1,-1,-1,1,10,24,20,2,25,44,44,44,44,0
5,0,0,3,1,0,3,1,-1,1,22,18,17,26,30,44,44,44,44,3
7,1,2,1,3,-1,-1,5,4,1,15,28,24,34,2,16,4,44,44,0
9,0,0,3,4,-1,-1,-1,-1,1,28,26,25,17,0,5,22,2,8,0
9,1,0,3,4,0,-1,-1,-1,1,20,6,31,14,29,34,7,21,23,1
9,1,1,2,4,-1,0,9,6,1,3,16,34,14,20,17,5,0,9,0
8,1,1,3,1,-1,2,3,-1,1,12,6,4,5,2,29,32,25,44,3
7,1,2,0,3,2,-1,4,3,1,1,20,32,25,26,2,12,44,44,1
6,0,0,1,2,0,-1,-1,-1,1,31,8,9,30,26,2,44,44,44,1
5,0,2,2,0,-1,-1,0,2,1,17,27,23,0,5,44,44,44,44,0
5,0,2,2,0,0,-1,0,2,1,1,29,24,16,20,44,44,44,44,1
5,0,2,2,0,-1,-1,-1,-1,1,14,6,11,4,9,44,44,44,44,2
4,0,3,3,0,-1,-1,-1,4,1,11,3,5,23,44,44,44,44,44,0
2,0,1,1,2,-1,1,1,0,1,17,6,44,44,44,44,44,44,44,0
2,1,1,1,2,-1,-1,-1,-1,1,34,11,44,44,44,44,44,44,44,1
1,0,3,2,3,-1,-1,-1,0,1,19,44,44,44,44,44,44,44,44,0
1,0,3,2,3,0,-1,-1,0,1,11,44,44,44,44,44,44,44,44,1
9,1,3,3,3,0,-1,-1,9,1,17,16,3,22,0,4,24,19,33,1
9,3,2,0,3,-1,-1,-1,-1,1,21,3,24,10,6,31,16,26,1,2
9,0,0,1,3,-1,-1,-1,-1,1,30,17,16,7,13,9,10,26,32,0
9,1,0,1,3,0,-1,-1,-1,1,5,19,2,25,4,22,20,8,3,1
9,2,2,2,3,-1,-1,7,7,1,20,29,6,10,25,18,23,8,14,0
1,0,2,1,0,-1,-1,0,1,1,17,44,44,44,44,44,44,44,44,0
1,0,2,1,0,0,-1,0,1,1,12,44,44,44,44,44,44,44,44,1
2,0,2,2,2,-1,-1,0,0,1,1,15,44,44,44,44,44,44,44,0
2,0,2,2,2,-1,-1,-1,-1,1,18,2,44,44,44,44,44,44,44,2
3,0,1,3,2,-1,-1,-1,-1,1,2,11,9,44,44,44,44,44,44,1
3,1,1,3,2,-1,0,-1,-1,1,13,18,8,44,44,44,44,44,44,2
4,0,0,0,2,-1,-1,-1,-1,1,16,5,2,12,44,44,44,44,44,0
4,0,0,0,2,0,2,-1,-1,1,15,29,6,30,44,44,44,44,44,2
5,2,1,1,1,-1,-1,-1,-1,1,2,34,23,4,32,44,44,44,44,1
5,0,1,1,1,-1,2,-1,-1,1,16,13,26,21,0,44,44,44,44,2
6,1,3,2,1,2,-1,-1,5,1,24,33,16,10,34,17,44,44,44,1
7,1,0,3,2,2,-1,-1,-1,1,34,25,17,2,30,5,10,44,44,1
9,1,3,1,2,3,1,-1,6,1,26,31,22,13,12,25,30,0,32,2
7,0,1,2,0,-1,-1,-1,-1,1,33,24,4,16,13,15,21,44,44,1
7,3,1,2,0,-1,0,-1,-1,1,11,23,32,1,10,22,20,44,44,2
6,0,3,3,1,-1,-1,-1,0,1,12,0,29,4,20,8,44,44,44,0
6,1,3,3,1,0,1,-1,0,1,15,13,25,9,31,1,44,44,44,2
2,0,3,3,2,-1,-1,-1,2,1,1,6,44,44,44,44,44,44,44,0
2,1,3,3,2,0,0,-1,2,1,30,11,44,44,44,44,44,44,44,2
1,0,2,0,0,-1,-1,1,1,1,3,44,44,44,44,44,44,44,44,0
1,0,2,0,0,0,-1,1,1,1,19,44,44,44,44,44,44,44,44,1
1,1,2,0,0,-1,-1,-1,-1,1,30,44,44,44,44,44,44,44,44,2
9,3,2,1,0,1,-1,4,0,1,1,25,9,6,26,32,18,29,22,1
9,4,2,1,0,-1,-1,-1,-1,1,11,2,14,0,12,27,23,13,34,2
9,1,2,2,0,-1,-1,8,7,1,3,6,19,30,16,0,15,21,24,0
9,1,2,2,0,1,-1,8,7,1,10,1,5,14,8,22,32,31,20,1
9,3,3,3,0,-1,-1,-1,-1,1,12,23,20,25,21,14,13,9,16,3
9,1,3,0,0,1,-1,-1,4,1,19,17,12,5,3,24,4,34,7,1
1,1,3,2,3,-1,-1,-1,1,1,34,44,44,44,44,44,44,44,44,0
1,0,3,2,3,1,-1,-1,1,1,8,44,44,44,44,44,44,44,44,1
2,0,0,3,0,-1,-1,-1,-1,1,8,5,44,44,44,44,44,44,44,0
2,0,0,3,0,0,-1,-1,-1,1,21,1,44,44,44,44,44,44,44,1
2,1,0,3,0,0,0,0,-1,1,18,34,44,44,44,44,44,44,44,3
3,0,3,0,0,0,1,-1,3,1,25,16,7,44,44,44,44,44,44,2
4,0,1,1,4,-1,-1,-1,-1,1,20,17,12,25,44,44,44,44,44,1
8,1,3,1,0,0,-1,-1,3,1,34,2,31,23,20,12,4,11,44,1
9,2,0,2,0,2,0,8,-1,1,13,4,27,34,14,15,3,2,26,3
9,2,2,3,0,-1,-1,5,-1,1,29,15,34,6,30,32,0,26,5,3
9,1,3,0,0,-1,-1,-1,8,1,31,17,15,12,32,30,8,7,3,0
6,1,1,0,2,-1,-1,-1,-1,1,26,5,19,33,20,13,44,44,44,1
5,0,2,1,0,0,-1,1,5,1,9,15,20,33,31,44,44,44,44,1
5,1,2,1,0,-1,-1,-1,-1,1,8,17,23,3,26,44,44,44,44,2
4,0,0,2,0,-1,-1,-1,-1,1,21,16,19,11,44,44,44,44,44,0
3,0,3,3,3,2,-1,-1,1,1,24,8,9,44,44,44,44,44,44,1
2,0,0,0,2,1,-1,-1,-1,1,5,16,44,44,44,44,44,44,44,1
2,0,0,0,2,1,0,-1,-1,1,17,2,44,44,44,44,44,44,44,2
1,0,0,1,2,-1,-1,-1,-1,1,11,44,44,44,44,44,44,44,44,0
1,1,0,1,2,0,-1,-1,-1,1,32,44,44,44,44,44,44,44,44,1
1,0,0,1,2,0,1,-1,-1,1,20,44,44,44,44,44,44,44,44,2
1,0,0,1,2,0,1,0,-1,1,28,44,44,44,44,44,44,44,44,3
1,0,3,2,3,-1,-1,-1,0,1,10,44,44,44,44,44,44,44,44,0
1,0,3,2,3,0,-1,-1,0,1,19,44,44,44,44,44,44,44,44,1
1,0,3,2,3,0,0,-1,0,1,27,44,44,44,44,44,44,44,44,2
2,0,3,3,2,-1,-1,-1,1,1,25,18,44,44,44,44,44,44,44,0
2,1,3,3,2,-1,-1,-1,-1,1,28,11,44,44,44,44,44,44,44,3
3,1,3,0,0,1,-1,-1,1,1,26,4,19,44,44,44,44,44,44,1
4,1,3,1,0,1,-1,-1,2,1,9,1,34,29,44,44,44,44,44,1
4,1,3,1,0,1,1,-1,2,1,8,21,26,16,44,44,44,44,44,2
5,1,0,2,0,2,0,3,-1,1,25,8,29,28,26,44,44,44,44,3
6,0,3,3,4,0,0,-1,1,1,8,9,11,28,17,31,44,44,44,2
7,1,1,0,1,-1,0,-1,-1,1,2,25,6,24,27,26,15,44,44,2
9,1,1,2,1,-1,-1,-1,-1,1,1,34,4,24,13,9,33,17,3,1
9,0,1,3,1,-1,1,0,5,1,29,9,0,20,7,32,28,8,1,0
9,1,1,3,1,-1,-1,-1,-1,1,21,17,15,30,11,13,18,14,31,1
9,1,3,0,1,-1,-1,-1,0,1,34,4,14,21,25,29,12,3,28,0
9,0,3,1,1,2,-1,-1,2,1,3,4,33,24,29,6,20,13,17,1
8,2,2,2,0,1,-1,5,4,1,24,33,13,30,18,27,23,20,44,1
7,1,2,3,2,1,-1,2,4,1,21,34,15,30,12,1,25,44,44,1
6,0,2,0,4,-1,-1,5,6,1,13,33,28,3,19,5,44,44,44,0
5,0,1,1,2,-1,-1,-1,-1,1,27,19,33,18,10,44,44,44,44,1
5,2,1,1,2,-1,0,-1,-1,1,2,0,21,28,22,44,44,44,44,2
5,1,1,1,2,-1,0,2,-1,1,5,13,34,15,31,44,44,44,44,3
4,1,0,2,2,0,1,-1,-1,1,22,19,13,21,44,44,44,44,44,2
3,0,1,3,3,-1,0,0,1,1,20,3,19,44,44,44,44,44,44,0
3,0,1,3,3,-1,-1,-1,-1,1,8,22,4,44,44,44,44,44,44,1
3,1,1,3,3,-1,0,0,-1,1,12,17,9,44,44,44,44,44,44,3
2,1,3,0,2,-1,-1,-1,1,1,34,17,44,44,44,44,44,44,44,0
2,1,3,0,2,1,-1,-1,1,1,24,16,44,44,44,44,44,44,44,1
2,0,3,0,2,1,1,-1,1,1,14,19,44,44,44,44,44,44,44,2
1,0,1,1,1,-1,0,0,1,1,1,44,44,44,44,44,44,44,44,0
1,0,1,1,1,-1,-1,-1,-1,1,6,44,44,44,44,44,44,44,44,1
9,1,3,3,1,-1,-1,-1,9,1,11,34,9,21,24,18,29,4,2,0
9,1,2,0,1,-1,-1,5,5,1,2,32,5,18,23,22,30,0,1,0
9,5,2,0,1,-1,-1,-1,-1,1,34,28,31,12,15,11,20,6,17,2
9,0,2,1,1,-1,-1,3,1,1,21,9,32,13,29,10,25,22,16,0
